GEOID,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_inequality,beta_medIncome,beta_tot_nurse,beta_pcntblackfem,se_Intercept,se_inequality,se_medIncome,se_tot_nurse,se_pcntblackfem,t_Intercept,t_inequality,t_medIncome,t_tot_nurse,t_pcntblackfem,p_Intercept,p_inequality,p_medIncome,p_tot_nurse,p_pcntblackfem,sumW_Intercept,sumW_inequality,sumW_medIncome,sumW_tot_nurse,sumW_pcntblackfem
51161.0,1392972.17049143,1697966.03113524,-0.3248309535851555,-0.45428387844915985,-0.20462982294123902,-0.12020113064391649,0.9362526184562935,-0.24163160895950828,0.029296842336164905,0.058021494630041165,0.17278804285722504,0.013986353998222179,0.1155043885318954,0.014882961456876002,0.15018252234711701,0.02505891422608835,0.1324510395574323,-2.0919690760735388,1.9684820404227827,0.38633985981362085,6.8952725285016045,0.10559640788744082,0.03652231307520004,0.04910142758807364,0.6992714550945404,6.486173632176406e-12,0.9159093958523894,17.427658396790633,2321.1855225084537,17.427658396790633,639.3231633367794,17.427658396790633
51163.0,1436104.28883014,1767407.16844473,-0.24087042658381833,-0.1176444215149721,-0.24038929518377053,-0.0004811314000477962,0.8668738201545179,-0.17906975435940944,0.029486317444023254,0.04126871405306044,0.19589923981236468,0.01308910704383534,0.11294551070838744,0.014886859788974449,0.14474890494751017,0.024987366691038,0.16426854919919198,-1.5854526066268126,1.9806942405584755,0.2851055354651946,7.839931363500826,0.0796811508206814,0.11296536707742282,0.04771368561787185,0.7755823042283951,6.1459266364258565e-15,0.9364959860798467,16.69702255202278,2303.7753042413124,16.69702255202278,636.4588126320223,16.69702255202278
51165.0,1471179.54100467,1853107.70943978,-0.2045003855582808,-0.07950462778826092,-0.22051260397279898,0.016012218414518192,0.7894388809267119,-0.12803166194092133,0.029691291404554156,0.005057860556772407,0.21153461134054172,0.09357445981353062,0.11550802174648096,0.014889206805131588,0.10208723685062093,0.025040623164594544,0.2582330815532284,-1.1084222550527918,1.9941486335135734,0.04954449461859093,8.447657630167722,0.3623643386459087,0.2677653462426182,0.046223123263196636,0.9604885657421736,4.501469078490766e-17,0.7171044459627076,15.205519334373417,2284.508017258861,15.205519334373417,638.8273562637976,15.205519334373417
51167.0,1222530.91993753,1632939.86836436,-0.37347705118540625,-0.10510898290508175,-0.34501124765491353,-0.028465803530492717,0.9786881681776931,-0.21392496083421683,0.028861356330208587,0.08458849883150665,0.09867299065152178,0.08007795323477915,0.10792975525114826,0.01486442859936312,0.12256266430622803,0.027025197361170164,0.2593515511208591,-1.9820758449458349,1.9416391378438305,0.6901653069499101,3.6511478281855307,0.3087621912755109,0.047558783435159624,0.05227114824748481,0.4901418194129189,0.00026537726521926524,0.7575231459654439,14.474155937385342,2369.0247652071935,14.474155937385342,632.9653858639574,14.474155937385342
51169.0,1181674.54815509,1602177.40639099,-0.38688600985936056,-0.1359566228896935,-0.32170633210743677,-0.06517967775192379,0.9704930816582923,-0.19825096566500683,0.028721813528793456,0.09713353145416921,0.08993057108977098,0.05915332990220626,0.11321110724466815,0.014861387853675733,0.1214182801243085,0.027724728719749424,0.2534576263570895,-1.7511617940150812,1.9326467898951687,0.7999910009820888,3.2436952584394403,0.23338548045449914,0.08001678135949644,0.05337056399799065,0.4237772098867083,0.0011924013313506,0.8154774712078103,15.739987213089869,2376.986614445803,15.739987213089869,628.3034338811441,15.739987213089869
51171.0,1489962.5411675,1896034.11343283,-0.11828195563651593,0.01422853026862024,-0.2102949110520556,0.09201295541553968,0.740275263461311,-0.1039025965037548,0.029797393956583696,-0.007460676224716663,0.21693314108685113,0.10610072258764952,0.1223584056977212,0.014890290579253784,0.06567785025846753,0.02508516860048379,0.2787925504709772,-0.8491659883215517,2.0011291114828578,-0.11359501255531416,8.647864582527358,0.38057230154969585,0.39585439960630586,0.04546536439589085,0.9095661850555659,8.27081156384843e-18,0.7035466707356317,14.4747100038053,2273.234004736418,14.4747100038053,640.824821549518,14.4747100038053
51173.0,1272809.02238821,1630288.83671887,-0.29840180885080503,-0.04661453771037993,-0.30253711785891724,0.004135309008112209,0.9735327665842652,-0.21784947719238598,0.028963974330000794,0.0529824117075388,0.11331894347562302,0.05971452196085834,0.10137625390402256,0.014869532686852146,0.1358015799100308,0.026362842619598204,0.24932091107965823,-2.1489201741330257,1.947873880099215,0.3901457681320048,4.298434167769959,0.23950867860329414,0.03171781489331406,0.05152005611968386,0.6964555221792087,1.7729860568619138e-05,0.8107269761827367,13.646020583225184,2357.2632884911072,13.646020583225184,644.1368359298364,13.646020583225184
51175.0,1660915.76202553,1685078.17082464,-0.17390249489744705,-0.34542444027903485,-0.08236779946882762,-0.09153469542861943,0.1574277876964364,-0.09263822098526461,0.029734857816419685,0.02418562211957126,0.22122128991798584,0.05346181919556192,0.1746065555093857,0.01490899776154591,0.10987129827310053,0.025516586633839242,0.08056685677301,-0.530554083235924,1.9944236555668036,0.2201268438592079,8.669705438759962,0.6635708694232155,0.5957657632987536,0.04619306843625457,0.8257868402276423,6.8597869812041745e-18,0.5070142704247924,14.568744080369834,2234.4659496270715,14.568744080369834,597.9374032258211,14.568744080369834
51177.0,1581708.27419255,1836682.58341324,-0.2307136059022505,-0.8015130971124999,-0.13042185387920488,-0.10029175202304563,0.4923809276880643,-0.1353311634114538,0.029847416337974775,-0.0027610887992858693,0.22444101302109845,0.03339922937418877,0.1421813843465789,0.01490021733679015,0.05923359439711642,0.02542134289197093,0.1054038424507806,-0.9518205497392884,2.0031530858465048,-0.04661356156735752,8.82884173251075,0.31686918235248285,0.3412620827351729,0.04524762256668121,0.9628242208839821,1.7324687811224739e-18,0.7513641693293337,13.330423160701333,2250.948918929259,13.330423160701333,629.5048511196874,13.330423160701333
51179.0,1593455.29196291,1865919.13689326,-0.10271107027204543,-1.1018961228816322,-0.13105328707655214,0.028342216804506715,0.5714641291692273,-0.1277914213825635,0.029914583475960724,-0.011572337259854779,0.22694722643467125,0.05640536585881692,0.1516863569376668,0.014900810701996975,0.05355494270589827,0.02546171087984129,0.09886192350686426,-0.8424714256607628,2.0075809346367737,-0.2160834588770881,8.913274819028418,0.5705469189551075,0.3995890141999602,0.04477433405727262,0.8289368869481473,8.269561345906999e-19,0.5683480934500499,15.678136864172455,2243.856101861891,15.678136864172455,628.9463206251716,15.678136864172455
