GEOID,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_inequality,beta_medIncome,beta_tot_nurse,beta_pcntblackfem,se_Intercept,se_inequality,se_medIncome,se_tot_nurse,se_pcntblackfem,t_Intercept,t_inequality,t_medIncome,t_tot_nurse,t_pcntblackfem,p_Intercept,p_inequality,p_medIncome,p_tot_nurse,p_pcntblackfem,sumW
1017.0,984175.725548099,1148714.95062075,2.3799912545528974,2.2374470594260822,0.40007202123609853,1.979919233316799,-0.14984817655177934,0.15617456205751573,0.0037420987907152248,0.301648578677261,-0.1618808157083852,-0.19322218883368303,0.2873640423440782,0.015091555850466124,0.19043779133778024,0.14061973394002725,0.16475235926810147,0.3602262301783702,0.11025976770380107,1.5839743601217564,-1.151195576699253,-1.172803774659473,0.7977321423867068,0.1368727339514054,0.11330139189049947,0.2497404236550714,0.24096446966953597,0.425086948807995,0.8911402649421946,15.570478945087704
1019.0,949221.705160533,1286593.48580965,-0.18316599551662388,0.07913802586174518,-0.06095337158362474,-0.12221262393299914,0.24851539341724777,0.10609976166304423,8.63144821303466e-06,0.10365631416386317,0.0005615937515680257,0.16343722171463423,-0.07890160756647274,0.17571795972991777,0.11738949747008977,0.2677406600447221,0.2520138623474611,0.23583449867866912,0.16585905402779721,0.8830118230148678,0.0020975288231313833,0.6485247287282043,-0.33456346721341357,1.0594414682991515,0.3772982417799212,0.9983265501075098,0.5166935796840955,0.7379770041246377,0.2894811788060834,16.141594150528245
1021.0,862218.239799295,1128451.24015075,0.04023363786841709,0.029614605092611358,0.07634312448483808,-0.036109486616420994,0.1899192288098527,0.1868626415185297,1.6038085053200874e-06,0.09344878561656747,-0.0020755867489796187,-0.01783067556956798,0.11902783185749302,-0.01707005752404856,0.17816114326143537,0.1271529874171847,0.2425084677785555,0.25465584975987854,0.11168438461730519,0.5245183315838955,-0.016323538999281927,-0.07352599161959947,0.4674066272961229,-0.15284193562547152,0.5999555156633427,0.9869773273891514,0.9413922977002442,0.6402417814291653,0.8785328575313309,16.400503466830358
1023.0,726596.860127968,1023551.19838144,-0.00891857094981546,-0.3899925627890971,-0.016690836433521775,0.007772265483706315,0.13299684924618643,0.11710700265242463,3.949819087397624e-08,-0.15713667830365832,-0.011946963696962378,-0.08672166931839259,0.16441770960020063,0.0581249891294304,0.29916703480301593,0.08791081968866521,0.4453250909120102,0.44039263843539006,0.15825538340150622,-0.5252473034240677,-0.13589867253282772,-0.1947378916844538,0.37334345593136503,0.36728601504798597,0.5994487878603053,0.8919101944447201,0.8456108868201759,0.7089183240710368,0.7134307150221229,15.005729948712274
1025.0,770409.065264784,988874.099510784,-0.14278064885029415,-1.1127107884738352,-0.07243635278037734,-0.07034429606991681,-0.03150784955755372,0.38192790387669945,2.1531590969989224e-05,-0.17715093837761903,-0.012492811788021682,0.013226435167607638,0.07672647394483365,0.08251189037327103,0.19797573610824484,0.08673402925845555,0.29056628580882365,0.32500807619767774,0.1328772496765182,-0.8948113635539676,-0.1440358749020504,0.04551951074017545,0.2360755918513445,0.6209632617633293,0.3709572915327055,0.8854814881776263,0.9636961508616844,0.8133895840800582,0.5346693747944353,16.074908117777237
1027.0,936643.2334183629,1183333.11701588,0.2009448752611594,0.3322631337905569,0.14171742848866936,0.05922744677249003,0.13884071224613787,0.15447002163270684,3.298735080847737e-06,0.13622846153665893,-0.22666023704077037,-0.14133851819109933,0.07112389211679611,0.1667812431815324,0.14704309286841655,0.1784953768760177,0.17247020546735695,0.20648979494948147,0.11164536884378286,0.9264526396936221,-1.2698381381508153,-0.8194952734479705,0.34444264974061717,1.4938482886370066,0.35428280120306366,0.20423744859003942,0.4125667945584215,0.7305367452169624,0.1353168853953195,15.628900627998728
1029.0,963107.9288608491,1231759.01057622,0.2235052436749148,0.4102926177367803,0.038853719184464314,0.1846515244904505,0.16195610222676837,0.13587400927106544,2.7002456786957583e-05,0.13703938632058474,-0.10159260525777716,-0.03717843655932876,0.03348721667071794,0.17239495442845526,0.14203517709913915,0.20814238075338942,0.15975319683660874,0.16747073052456987,0.11527982149281162,0.9648270880454678,-0.4880918767723032,-0.23272421019126058,0.1999586230132613,1.495447791261588,0.3347065623780837,0.6255192289379954,0.8159909069846982,0.841526035966222,0.1348992403477131,16.557896472857117
1031.0,946791.903745131,975172.2380266159,-0.2744988679033483,-0.43097951327199313,0.05215411346424734,-0.3266529813675957,0.5811138617771235,0.26598038177552275,0.00022925707787415427,-0.342379862124553,-0.36804392359319604,0.05853470508695663,-1.2170500465515572,0.465693508502176,0.18012623361906374,0.11513566009356212,0.29015623754274544,0.6680462119456798,0.11182910728697491,-1.9007773340147,-3.1966110525107023,0.20173512581590933,-1.8218051757331393,4.164331807702956,0.05742370131481049,0.0014044804313059172,0.8401370157452186,0.06858071612731621,3.207649238733234e-05,17.707954987877372
1033.0,743764.9527730941,1325394.61854195,-0.27583987120823883,-0.32331389302950725,-0.07524458573209589,-0.20059528547614294,0.25523180884565305,0.15443498888899107,3.782756330222532e-05,-0.18019531405654104,0.03158487506030564,-0.09789525863227569,0.06960207781058382,0.15557635412597348,0.18399722665598042,0.1923530061526227,0.32054791220560025,0.60400380075498,0.16102555453213924,-0.979337120083077,0.1642026589137088,-0.3053997699086102,0.11523450303389496,0.9661594060520491,0.32748973194609987,0.8695822956186868,0.7600821681632414,0.9082667026070677,0.33403966581775724,16.93185901461704
1035.0,851723.7836054721,968609.2495933991,-0.26265924020498593,-0.2731541395034622,-0.12214562685789718,-0.14051361334708876,-0.5889772917756482,0.2580870675575631,4.029140332992974e-05,-0.2010610395896662,-0.004146059579500037,0.09551120532253306,0.0532899227775236,0.08978030986606012,0.16865740429195017,0.09224905262260231,0.2274751671880262,0.33639190401734886,0.11251215491293638,-1.1921269655118405,-0.044944196841368904,0.419875305525484,0.15841618701612764,0.7979609841757407,0.2333025666293534,0.9641546785284034,0.6746055990070445,0.8741391612881846,0.4249541534110133,16.81676643316155
1037.0,904833.931700771,1142645.64747473,0.305165806095392,0.3053217743187026,0.22056092191433024,0.08460488418106177,0.11542913746436967,0.21485585475559799,1.0858116571263896e-05,0.18178575391965762,-0.0998611750877221,-0.09626417689199429,0.13083755089159682,-0.0009052305779117115,0.16668290083277396,0.15409840037220005,0.22341344260970586,0.24154164623097207,0.11321563821372298,1.0906082928208438,-0.6480351181227281,-0.43087907230436384,0.5416769858663817,-0.007995631983303058,0.2755299042700264,0.5170101519796945,0.6665862097146211,0.5880799117427231,0.9936209903111186,15.923728154258423
1039.0,904873.461561862,953593.2077114859,-0.24590289100041032,-0.10524258780590609,-0.24936120399389416,0.003458312993483842,0.48455089459649553,0.15769901494771807,1.157012859727151e-08,-0.20899445779498924,-0.08001798178217612,0.12218765633726242,-0.2918597338525375,0.1952697127418863,0.16628858294960353,0.10091952002715765,0.25059981625292516,0.501592839894895,0.11304486950450539,-1.256817840935769,-0.792889044266591,0.487580789819658,-0.5818658294916939,1.7273646614639493,0.20891414088887617,0.4279030497696027,0.6258812281213055,0.5606993000249059,0.08420163656225851,17.39610158104215
